customer_id,full_name,sex,marital_status,date_of_birth,email,phone,address,city,province,postal_code,last_address_change_date
CUS_02028,Andrea Ortega Castro,Female,Single,1942-04-26,andrea.ortega784@mail.com,+34 635 806 671,163 Willow Cir,Castellón,Castellón,14980,
CUS_02029,Sofía González Morales,Female,Divorced,1969-01-04,sofia.gonzalez975@outlook.com,+34 649 791 434,159 Cherry Rd,Huelva,Huelva,32860,2019-04-14
CUS_02030,Álvaro Iglesias Castro,Male,Married,1983-09-26,alvaro.iglesias428@hotmail.com,+34 681 778 975,171 Spruce Ave,Fuenlabrada,Madrid,52115,
CUS_02031,Lucía Flores Navarro,Female,Married,2000-11-16,lucia.flores867@outlook.com,+34 675 201 349,13 Oak Blvd,Sevilla,Sevilla,31762,
CUS_02032,Laura Ramos Ortiz,Female,Widow,1952-04-16,laura.ramos846@telefonica.net,+34 655 358 933,133 Cypress Ln,Huelva,Huelva,29401,2021-05-02
CUS_02033,Pablo Hernández Serrano,Male,Married,1966-11-05,pablo.hernandez309@gmail.com,+34 645 942 869,86 Ash Ln,Murcia,Murcia,36841,
CUS_02034,Rosa Domínguez Rubio,Female,Married,1957-03-20,rosa.dominguez769@mail.com,+34 697 828 360,215 Willow Dr,Oviedo,Asturias,43862,2023-10-22
CUS_02036,Pedro Reyes Núñez,Male,Divorced,1973-01-01,pedro.reyes74@telefonica.net,+34 678 804 291,173 Willow Blvd,Getafe,Madrid,43709,2024-03-05
CUS_02037,Teresa Díaz Medina,Female,Married,1991-09-27,teresa.diaz189@outlook.com,+34 697 980 494,435 Spruce Cir,Hospitalet,Barcelona,18551,
CUS_02040,Pedro Flores Gómez,Male,Married,1967-02-03,pedro.flores90@mail.com,+34 690 967 728,75 Maple Blvd,Córdoba,Córdoba,24421,
CUS_02042,Daniel Delgado Gómez,Male,Single,1980-08-26,daniel.delgado588@hotmail.com,+34 659 355 591,246 Ash Cir,Logroño,La Rioja,19704,2023-10-26
CUS_02043,Manuel Sánchez Torres,Male,Married,2002-05-03,manuel.sanchez248@hotmail.com,+34 665 351 125,350 Poplar Rd,Palma,Baleares,12955,
CUS_02044,Cristina Iglesias Molina,Female,Single,1946-11-09,cristina.iglesias749@hotmail.com,+34 687 988 974,380 Olive Dr,Fuenlabrada,Madrid,12866,2024-08-07
CUS_02045,Andrea Pérez Castillo,Female,Single,1989-03-28,andrea.perez154@outlook.com,+34 637 210 465,431 Elm Ln,Salamanca,Salamanca,14123,
CUS_02046,Luis Rodríguez Díaz,Male,Married,2002-12-09,luis.rodriguez151@telefonica.net,+34 653 277 186,105 Pine Ct,Murcia,Murcia,5822,
CUS_02050,Beatriz Romero Castro,Female,Single,1970-02-17,beatriz.romero721@yahoo.es,+34 659 959 562,227 Pine Ln,Hospitalet,Barcelona,38170,2021-10-03
CUS_02051,Luis Blanco Gil,Male,Single,1954-06-09,luis.blanco850@mail.com,+34 668 712 801,412 Birch Dr,Jerez,Cádiz,18239,2021-11-14
CUS_02052,Adrián Flores Díaz,Male,Married,1967-06-12,adrian.flores863@hotmail.com,+34 671 803 981,477 Cherry Rd,Alcalá,Madrid,23340,2023-12-15
CUS_02053,Rosa Castillo Iglesias,Female,Divorced,1983-03-06,rosa.castillo942@mail.com,+34 611 957 417,317 Poplar Ave,Castellón,Castellón,38539,2025-03-02
CUS_02054,Ana Ramos Iglesias,Female,Widow,1954-05-03,ana.ramos222@hotmail.com,+34 669 596 615,314 Elm Dr,Málaga,Málaga,25375,2023-06-07
CUS_02057,Elena Rodríguez Gil,Female,Married,2002-10-13,elena.rodriguez177@hotmail.com,+34 656 817 616,151 Maple Dr,Vigo,Pontevedra,10099,
CUS_02058,Paula Rivera Díaz,Female,Married,1960-01-25,paula.rivera481@yahoo.es,+34 689 485 434,426 Cherry St,Santander,Cantabria,16254,
CUS_02059,Carlos Iglesias Ortiz,Male,Widow,1964-07-14,carlos.iglesias528@gmail.com,+34 629 706 658,159 Alder Ave,Hospitalet,Barcelona,4130,2025-05-12
CUS_02063,Daniel Molina Marín,Male,Married,1963-04-14,daniel.molina929@mail.com,+34 610 189 124,268 Willow Rd,Zaragoza,Zaragoza,49305,
CUS_02064,Teresa Ramos Molina,Female,Married,1960-03-16,teresa.ramos427@outlook.com,+34 645 353 106,264 Oak Cir,Móstoles,Madrid,33547,
CUS_02066,Miguel Rubio Díaz,Male,Divorced,1989-04-17,miguel.rubio682@outlook.com,+34 618 974 919,342 Elm Cir,Coruña,A Coruña,26080,
CUS_02067,Beatriz Vázquez García,Female,Single,1970-12-26,beatriz.vazquez236@gmail.com,+34 695 449 774,255 Laurel Cir,Coruña,A Coruña,13478,
CUS_02068,Álvaro Flores Gómez,Male,Widow,1946-11-16,alvaro.flores395@yahoo.es,+34 666 108 998,451 Magnolia Pl,Madrid,Madrid,33348,2025-01-10
CUS_02069,Isabel Delgado Martínez,Female,Divorced,1971-01-14,isabel.delgado696@yahoo.es,+34 663 279 231,462 Laurel St,Alcalá,Madrid,41663,2025-01-29
CUS_02071,Jorge Vázquez Núñez,Male,Divorced,1999-09-04,jorge.vazquez911@telefonica.net,+34 668 689 372,185 Pine Dr,Fuenlabrada,Madrid,37728,2025-03-17
CUS_02072,Adrián Blanco Medina,Male,Divorced,2004-06-22,adrian.blanco547@mail.com,+34 636 403 260,175 Laurel Ln,Badajoz,Badajoz,7067,
CUS_02073,Miguel Pérez Rodríguez,Male,Married,1951-10-03,miguel.perez521@telefonica.net,+34 669 150 465,145 Walnut St,Barcelona,Barcelona,30687,
CUS_02074,Rafael González Gómez,Male,Divorced,1949-10-03,rafael.gonzalez801@yahoo.es,+34 611 584 215,33 Alder Way,Terrassa,Barcelona,1545,2024-09-15
CUS_02076,Cristina Romero González,Female,Married,2000-05-04,cristina.romero174@mail.com,+34 664 712 444,139 Pine Ln,Vigo,Pontevedra,47179,2023-06-30
CUS_02077,Isabel Rivera Molina,Female,Single,1988-01-16,isabel.rivera626@gmail.com,+34 624 963 533,130 Magnolia Ave,Getafe,Madrid,32238,2025-05-15
CUS_02078,Javier Suárez González,Male,Single,1961-04-28,javier.suarez685@mail.com,+34 622 707 342,427 Cedar Rd,Santander,Cantabria,50997,2024-11-04
CUS_02080,Isabel García Ortega,Female,Married,1971-09-05,isabel.garcia939@telefonica.net,+34 611 870 696,403 Cherry Ct,Murcia,Murcia,28451,
CUS_02083,Miguel Suárez Álvarez,Male,Married,1958-10-03,miguel.suarez39@hotmail.com,+34 634 305 424,16 Birch Ln,Gijón,Asturias,51283,
CUS_02084,Silvia Gil Ruiz,Female,Married,1964-08-20,silvia.gil848@hotmail.com,+34 684 433 432,480 Cypress Pl,Logroño,La Rioja,10361,
CUS_02085,Carlos Díaz Álvarez,Male,Married,1948-10-05,carlos.diaz124@mail.com,+34 650 798 353,435 Cherry Blvd,Badajoz,Badajoz,6347,2024-05-10
CUS_02086,Carmen Reyes Delgado,Female,Divorced,1980-10-14,carmen.reyes630@gmail.com,+34 621 921 621,47 Walnut Blvd,Gijón,Asturias,50130,
CUS_02087,David Medina Serrano,Male,Married,1968-07-11,david.medina665@telefonica.net,+34 622 143 151,326 Hazel Way,Getafe,Madrid,15713,2025-02-15
CUS_02088,Pedro Núñez Gil,Male,Divorced,1986-08-05,pedro.nuñez529@yahoo.es,+34 698 460 908,453 Willow Ln,Badajoz,Badajoz,24130,
CUS_02089,Sergio Castillo Domínguez,Male,Married,2005-04-02,sergio.castillo712@hotmail.com,+34 665 923 812,369 Walnut Cir,Vitoria,Álava,23144,
CUS_02090,Beatriz Castillo Sánchez,Female,Divorced,1970-07-19,beatriz.castillo941@outlook.com,+34 652 848 533,171 Poplar Pl,Santander,Cantabria,19849,2024-08-04
CUS_02091,Ana Medina Torres,Female,Married,1953-11-26,ana.medina666@yahoo.es,+34 623 937 563,325 Laurel St,Barcelona,Barcelona,13483,2024-10-26
CUS_02092,Francisco Vázquez Jiménez,Male,Married,1962-04-16,francisco.vazquez674@gmail.com,+34 655 420 155,366 Willow St,Bilbao,Vizcaya,23431,2014-02-14
CUS_02093,Daniel Marín Iglesias,Male,Divorced,1977-09-08,daniel.marin629@hotmail.com,+34 680 482 563,59 Pine Rd,Barcelona,Barcelona,10002,
CUS_02094,Carlos Álvarez García,Male,Married,1947-05-17,carlos.alvarez216@mail.com,+34 686 630 499,192 Holly Way,Barcelona,Barcelona,28629,2024-12-26
CUS_02095,Álvaro Romero Castillo,Male,Divorced,1940-05-20,alvaro.romero80@gmail.com,+34 677 190 524,151 Magnolia Way,Móstoles,Madrid,17915,
CUS_02096,Carlos Gil Ortega,Male,Married,1999-04-02,carlos.gil849@outlook.com,+34 611 408 617,491 Cypress Ct,Badajoz,Badajoz,18160,
CUS_02097,Pablo García Castro,Male,Married,1979-05-09,pablo.garcia74@telefonica.net,+34 672 151 979,466 Beech Rd,Logroño,La Rioja,20781,2025-05-09
CUS_02098,Sergio Hernández Blanco,Male,Married,1953-01-27,sergio.hernandez80@telefonica.net,+34 666 989 521,18 Walnut Rd,Las Palmas,Las Palmas,36187,2024-07-10
CUS_02099,Ana Pérez Romero,Female,Widow,2004-11-12,ana.perez868@yahoo.es,+34 633 210 539,38 Elm Ln,Alcalá,Madrid,2394,
CUS_02100,Cristina Rivera López,Female,Single,1967-12-13,cristina.rivera120@mail.com,+34 647 672 423,354 Birch Blvd,Murcia,Murcia,25744,2024-12-13
CUS_02101,Pedro Domínguez Rubio,Male,Divorced,1994-01-15,pedro.dominguez838@telefonica.net,+34 642 883 545,367 Maple Ln,Las Palmas,Las Palmas,23631,2023-12-30
CUS_02102,Javier Rubio Castillo,Male,Married,1990-09-23,javier.rubio757@mail.com,+34 681 465 832,132 Willow Rd,Getafe,Madrid,31671,2024-06-14
CUS_02103,Alejandro Núñez Gil,Male,Married,1946-02-22,alejandro.nuñez9@yahoo.es,+34 643 121 159,63 Alder Ct,Jerez,Cádiz,14995,2024-08-20
CUS_02104,Javier Álvarez Blanco,Male,Married,1942-08-20,javier.alvarez448@yahoo.es,+34 627 974 106,234 Magnolia St,Jerez,Cádiz,27471,2021-05-06
CUS_02106,Raúl Blanco Núñez,Male,Single,1960-02-25,raul.blanco367@yahoo.es,+34 636 161 477,262 Cedar Dr,Sevilla,Sevilla,31507,2025-02-05
CUS_02107,Daniel Delgado González,Male,Widow,1983-09-03,daniel.delgado402@gmail.com,+34 636 818 898,224 Spruce Way,Salamanca,Salamanca,12528,2025-01-24
CUS_02108,Nuria Blanco Ramos,Female,Single,2003-02-19,nuria.blanco781@telefonica.net,+34 632 535 557,483 Holly Cir,Vigo,Pontevedra,26326,2023-10-01
CUS_02109,Carlos Hernández Castillo,Male,Married,2004-01-22,carlos.hernandez864@telefonica.net,+34 677 626 492,138 Maple Pl,San Sebastián,Guipúzcoa,50620,
CUS_02110,Rosa Moreno Castro,Female,Married,1959-08-22,rosa.moreno200@telefonica.net,+34 650 506 615,292 Hazel Dr,Móstoles,Madrid,52976,2024-11-26
CUS_02111,Ana Ramírez Torres,Female,Divorced,1943-03-11,ana.ramirez893@telefonica.net,+34 635 257 275,445 Cypress St,Córdoba,Córdoba,33891,
CUS_02112,Fernando Vázquez Gómez,Male,Married,2002-07-20,fernando.vazquez392@outlook.com,+34 631 530 236,389 Pine Rd,Alcalá,Madrid,30015,
CUS_02113,Rafael García Ortiz,Male,Single,1977-05-21,rafael.garcia923@telefonica.net,+34 644 586 153,70 Cypress Ct,Málaga,Málaga,44705,2020-02-17
CUS_02114,Antonio García Díaz,Male,Married,1978-07-21,antonio.garcia763@mail.com,+34 644 193 204,130 Spruce Pl,Alcalá,Madrid,13876,2024-12-15
CUS_02115,María Gil Ortiz,Female,Single,1944-08-13,maria.gil318@mail.com,+34 631 868 702,172 Cedar Ln,Vigo,Pontevedra,39306,
CUS_02117,Antonio Marín Iglesias,Male,Married,1986-05-22,antonio.marin230@outlook.com,+34 634 607 123,107 Spruce St,Elche,Alicante,36318,2024-07-23
CUS_02118,Alejandro Suárez Ortiz,Male,Married,1972-05-19,alejandro.suarez472@gmail.com,+34 676 836 569,170 Ash Pl,Valencia,Valencia,52710,2024-01-26
CUS_02119,Sergio Ramírez Hernández,Male,Single,1986-07-14,sergio.ramirez585@outlook.com,+34 622 724 946,267 Olive Ct,Palma,Baleares,31013,
CUS_02120,Nuria Álvarez Delgado,Female,Single,1947-11-11,nuria.alvarez509@telefonica.net,+34 689 589 272,249 Cedar St,Hospitalet,Barcelona,21017,2025-05-25
CUS_02121,Laura Pérez Moreno,Female,Married,1994-02-09,laura.perez393@gmail.com,+34 667 476 599,393 Hazel Ln,Palma,Baleares,33107,
CUS_02123,Alejandro Iglesias Ortiz,Male,Divorced,1951-07-04,alejandro.iglesias366@mail.com,+34 691 387 992,126 Cedar Cir,Albacete,Albacete,47484,2022-04-10
CUS_02124,Pilar Molina Serrano,Female,Single,2000-12-03,pilar.molina422@hotmail.com,+34 621 678 910,284 Poplar Ln,Sabadell,Barcelona,14562,2023-01-29
CUS_02126,Elena Domínguez Sánchez,Female,Single,1983-07-10,elena.dominguez705@telefonica.net,+34 652 803 795,235 Oak Cir,Alcalá,Madrid,17522,2022-02-09
CUS_02127,Cristina Díaz Hernández,Female,Married,1974-05-07,cristina.diaz721@yahoo.es,+34 688 246 660,60 Beech Way,Barcelona,Barcelona,30559,2025-05-30
CUS_02129,Miguel Rivera Ramírez,Male,Married,2005-01-05,miguel.rivera765@gmail.com,+34 615 287 392,180 Poplar Way,Barcelona,Barcelona,27630,2023-10-19
CUS_02130,Carlos Sánchez Núñez,Male,Married,2002-12-16,carlos.sanchez740@gmail.com,+34 669 570 364,95 Pine Cir,Madrid,Madrid,32359,
CUS_02131,Manuel Domínguez González,Male,Widow,1983-07-18,manuel.dominguez534@gmail.com,+34 673 102 479,312 Cedar Cir,Salamanca,Salamanca,31198,2024-07-23
CUS_02132,Lucía Ortega Morales,Female,Single,1988-11-22,lucia.ortega165@gmail.com,+34 676 786 407,423 Ash Ave,Huelva,Huelva,16075,2025-01-18
CUS_02133,Álvaro Domínguez Ramos,Male,Single,2002-09-19,alvaro.dominguez761@hotmail.com,+34 696 824 426,426 Olive Way,Las Palmas,Las Palmas,39063,2022-12-18
CUS_02134,Fernando Blanco López,Male,Divorced,1980-08-13,fernando.blanco143@telefonica.net,+34 670 296 684,457 Beech Blvd,Córdoba,Córdoba,49178,
CUS_02135,Pilar Martínez Pérez,Female,Divorced,1974-04-07,pilar.martinez439@mail.com,+34 611 312 116,98 Willow Ln,Logroño,La Rioja,33466,
CUS_02137,Luis López Núñez,Male,Married,1945-12-05,luis.lopez53@gmail.com,+34 660 640 939,11 Cedar Rd,Valencia,Valencia,1989,2024-03-30
CUS_02138,Alejandro Serrano Ramos,Male,Single,1951-12-07,alejandro.serrano510@outlook.com,+34 610 170 104,165 Cherry Pl,Oviedo,Asturias,25951,2024-10-31
CUS_02139,Carlos Blanco Castillo,Male,Divorced,1943-08-04,carlos.blanco576@yahoo.es,+34 688 595 525,56 Willow Way,Córdoba,Córdoba,13934,2024-02-24
CUS_02140,Isabel Núñez Iglesias,Female,Married,1973-01-14,isabel.nuñez189@gmail.com,+34 644 215 420,135 Birch Ct,Alcalá,Madrid,31409,
CUS_02142,Pablo Romero Hernández,Male,Single,1946-11-01,pablo.romero899@hotmail.com,+34 610 686 865,94 Elm Ln,Logroño,La Rioja,33250,2022-03-28
CUS_02144,Miguel García Ramírez,Male,Married,1968-01-01,miguel.garcia87@telefonica.net,+34 632 755 272,245 Spruce Way,Bilbao,Vizcaya,27646,
CUS_02145,Manuel Torres Ramírez,Male,Single,1990-10-14,manuel.torres370@mail.com,+34 631 473 261,88 Walnut Ct,Albacete,Albacete,11160,2024-02-22
CUS_02146,Andrea Díaz Domínguez,Female,Divorced,1946-03-23,andrea.diaz297@gmail.com,+34 669 978 530,329 Cypress Way,Albacete,Albacete,22518,2025-02-07
CUS_02147,Álvaro Jiménez Ramírez,Male,Single,1957-03-11,alvaro.jimenez351@telefonica.net,+34 646 454 442,86 Hazel St,Oviedo,Asturias,44942,2024-12-21
CUS_02148,Carmen Sánchez Núñez,Female,Divorced,1959-04-25,carmen.sanchez729@telefonica.net,+34 668 690 993,451 Oak Ln,Valladolid,Valladolid,4256,
CUS_02149,Silvia Medina Gómez,Female,Married,2002-12-06,silvia.medina773@telefonica.net,+34 636 622 567,201 Cherry Cir,Sabadell,Barcelona,19092,2018-11-26
CUS_02153,Sara Morales Álvarez,Female,Married,1961-05-25,sara.morales7@hotmail.com,+34 612 981 487,81 Cypress Way,Valencia,Valencia,30199,2025-02-08
CUS_02154,Fernando González Medina,Male,Married,1993-08-09,fernando.gonzalez177@hotmail.com,+34 631 496 354,409 Willow Ave,Burgos,Burgos,10565,
CUS_02155,Sara Serrano Molina,Female,Single,1983-07-12,sara.serrano303@hotmail.com,+34 648 542 895,213 Pine Ct,Coruña,A Coruña,51054,2022-05-18
CUS_02157,Rafael Delgado Flores,Male,Single,1952-09-10,rafael.delgado124@outlook.com,+34 618 329 827,424 Holly Ct,Burgos,Burgos,46019,
CUS_02159,Isabel Pérez López,Female,Divorced,1966-05-03,isabel.perez141@yahoo.es,+34 675 963 906,404 Willow Ln,Almería,Almería,7529,
CUS_02162,Silvia Vázquez Morales,Female,Married,1941-04-04,silvia.vazquez685@mail.com,+34 615 148 162,333 Pine St,Getafe,Madrid,7385,2025-01-27
CUS_02163,Álvaro Navarro Romero,Male,Single,1951-02-05,alvaro.navarro604@gmail.com,+34 674 745 552,83 Beech Ct,Alcalá,Madrid,34091,2023-03-29
CUS_02164,Francisco Gil Núñez,Male,Married,1943-09-25,francisco.gil230@telefonica.net,+34 635 625 938,267 Laurel Pl,Salamanca,Salamanca,33610,2025-03-23
CUS_02166,Paula Ortega Blanco,Female,Single,1955-11-14,paula.ortega685@yahoo.es,+34 687 820 670,37 Magnolia Rd,San Sebastián,Guipúzcoa,7995,
CUS_02167,Silvia Ortiz Serrano,Female,Single,1972-02-16,silvia.ortiz510@outlook.com,+34 659 861 519,159 Birch Dr,Getafe,Madrid,13767,2025-02-24
CUS_02168,Carlos Medina Ramírez,Male,Single,1983-10-20,carlos.medina338@yahoo.es,+34 682 152 238,64 Cherry St,Salamanca,Salamanca,45070,2025-05-10
CUS_02169,Francisco Ortiz Molina,Male,Single,1998-08-07,francisco.ortiz358@telefonica.net,+34 697 435 714,331 Willow St,Málaga,Málaga,20857,2023-03-27
CUS_02170,Miguel Rodríguez Molina,Male,Widow,2005-02-05,miguel.rodriguez344@mail.com,+34 644 257 399,469 Elm Dr,Zaragoza,Zaragoza,34950,
CUS_02171,Elena Pérez Marín,Female,Married,1967-02-17,elena.perez158@mail.com,+34 671 105 887,58 Willow Way,Vigo,Pontevedra,45477,
CUS_02172,Ana Ortega Ruiz,Female,Single,1987-04-11,ana.ortega922@gmail.com,+34 646 719 185,19 Cherry Dr,Vitoria,Álava,17307,
CUS_02173,Adrián Gómez Suárez,Male,Married,1967-07-17,adrian.gomez776@telefonica.net,+34 619 693 226,275 Holly Cir,Alcalá,Madrid,52148,2021-07-18
CUS_02174,Andrés Suárez Morales,Male,Single,1966-10-22,andres.suarez878@gmail.com,+34 667 876 695,15 Holly Rd,Málaga,Málaga,34856,2023-03-31
CUS_02175,Daniel Ortiz Reyes,Male,Married,1952-09-18,daniel.ortiz525@yahoo.es,+34 654 963 289,267 Walnut Dr,Valencia,Valencia,44141,
CUS_02176,Alejandro Iglesias Rubio,Male,Divorced,1997-05-27,alejandro.iglesias524@hotmail.com,+34 661 809 228,448 Cherry Way,Huelva,Huelva,44188,
CUS_02177,Francisco Suárez Álvarez,Male,Married,1941-03-21,francisco.suarez655@telefonica.net,+34 667 163 756,179 Beech Ave,Getafe,Madrid,43721,2025-01-23
CUS_02178,Lucía Gómez Ortega,Female,Married,1956-06-02,lucia.gomez360@hotmail.com,+34 633 395 646,485 Magnolia St,Barcelona,Barcelona,18615,
CUS_02179,Jorge Delgado Sánchez,Male,Married,1957-09-26,jorge.delgado501@outlook.com,+34 644 523 729,367 Magnolia Rd,Granada,Granada,12276,
CUS_02181,Raúl Álvarez Molina,Male,Single,1953-07-08,raul.alvarez604@yahoo.es,+34 636 175 113,161 Laurel St,Vitoria,Álava,29835,2024-04-05
CUS_02182,Elena Sánchez Morales,Female,Married,1945-10-20,elena.sanchez604@hotmail.com,+34 616 389 832,15 Holly Dr,Palma,Baleares,9969,2020-11-16
CUS_02183,David Sánchez Castillo,Male,Widow,1955-11-10,david.sanchez992@outlook.com,+34 638 823 965,283 Spruce Ct,Salamanca,Salamanca,22513,
CUS_02184,Adrián Ruiz Rivera,Male,Divorced,1982-10-13,adrian.ruiz743@mail.com,+34 679 573 276,281 Hazel Rd,Palma,Baleares,9877,
CUS_02185,David Hernández Romero,Male,Divorced,1986-04-21,david.hernandez600@telefonica.net,+34 642 270 733,65 Poplar Way,Getafe,Madrid,8706,2025-01-27
CUS_02186,Carmen Ruiz Vázquez,Female,Single,1946-06-06,carmen.ruiz248@hotmail.com,+34 625 618 538,138 Alder Pl,Palma,Baleares,43547,
CUS_02187,Adrián Hernández Gil,Male,Married,1986-04-22,adrian.hernandez513@hotmail.com,+34 617 973 908,237 Olive Pl,Córdoba,Córdoba,41206,2023-11-30
CUS_02189,Andrea López Flores,Female,Single,2002-05-04,andrea.lopez637@gmail.com,+34 681 944 133,397 Hazel Ln,Logroño,La Rioja,15689,2024-04-26
CUS_02191,Pedro Romero Suárez,Male,Single,1942-10-28,pedro.romero124@hotmail.com,+34 630 188 204,337 Ash Rd,Fuenlabrada,Madrid,28843,
CUS_02194,Carlos Romero Reyes,Male,Married,1940-03-05,carlos.romero265@gmail.com,+34 664 511 573,395 Elm Way,Terrassa,Barcelona,33489,
CUS_02195,Miguel Ruiz Castillo,Male,Single,1953-02-22,miguel.ruiz659@hotmail.com,+34 696 902 958,372 Willow Pl,Logroño,La Rioja,16144,2024-08-11
CUS_02196,Raquel López Ruiz,Female,Single,1977-04-28,raquel.lopez818@outlook.com,+34 614 813 757,374 Holly Ave,Leganés,Madrid,16736,
CUS_02197,Raquel Castillo González,Female,Divorced,1975-07-10,raquel.castillo16@telefonica.net,+34 656 953 253,104 Cherry Rd,Santander,Cantabria,35525,
CUS_02199,Daniel Rodríguez Núñez,Male,Divorced,1976-04-18,daniel.rodriguez217@gmail.com,+34 646 917 597,464 Elm Dr,Getafe,Madrid,31432,2024-12-02
CUS_02201,Pedro Jiménez Gil,Male,Widow,1970-10-19,pedro.jimenez965@yahoo.es,+34 679 908 994,105 Pine Rd,Palma,Baleares,47441,2024-07-17
CUS_02202,Teresa Morales Hernández,Female,Divorced,1985-03-27,teresa.morales395@yahoo.es,+34 646 288 205,478 Beech Ct,Madrid,Madrid,9150,
CUS_02206,Manuel Hernández Flores,Male,Single,1959-02-07,manuel.hernandez318@gmail.com,+34 634 752 700,227 Cherry Ave,Sevilla,Sevilla,11037,2023-02-03
CUS_02207,Miguel Blanco Moreno,Male,Single,1962-01-08,miguel.blanco529@hotmail.com,+34 628 534 897,61 Maple Way,Las Palmas,Las Palmas,25288,
CUS_02208,Francisco Pérez Romero,Male,Single,1968-02-11,francisco.perez215@mail.com,+34 682 116 759,256 Willow Dr,Alcalá,Madrid,2019,
CUS_02209,Ana Ramos Reyes,Female,Married,1955-12-02,ana.ramos856@yahoo.es,+34 697 384 886,244 Pine Ln,Barcelona,Barcelona,52526,2024-09-10
CUS_02210,Sofía Ortiz Vázquez,Female,Single,1971-05-05,sofia.ortiz167@yahoo.es,+34 619 965 166,357 Oak Cir,Sevilla,Sevilla,7756,
CUS_02211,María Flores Rubio,Female,Single,1995-08-07,maria.flores410@gmail.com,+34 679 913 505,388 Maple Dr,Salamanca,Salamanca,42948,2025-01-11
CUS_02212,Beatriz Jiménez Vázquez,Female,Married,1940-01-24,beatriz.jimenez71@gmail.com,+34 624 845 900,366 Cherry Pl,Castellón,Castellón,39850,2025-04-12
CUS_02213,Sofía Iglesias Álvarez,Female,Married,1980-06-26,sofia.iglesias667@yahoo.es,+34 613 251 384,65 Beech Blvd,Murcia,Murcia,9311,2025-02-25
CUS_02215,Antonio Núñez Ramírez,Male,Married,1949-05-14,antonio.nuñez35@mail.com,+34 689 358 828,5 Birch Ln,Zaragoza,Zaragoza,34896,
CUS_02216,David Navarro Gil,Male,Married,1991-10-22,david.navarro524@mail.com,+34 674 982 490,129 Willow Rd,Leganés,Madrid,43290,2021-08-25
CUS_02217,Marta Jiménez Delgado,Female,Married,1962-11-09,marta.jimenez432@telefonica.net,+34 635 199 826,266 Hazel Ct,Jerez,Cádiz,45319,2024-04-04
CUS_02218,Carlos Jiménez Ramos,Male,Married,1966-01-04,carlos.jimenez170@yahoo.es,+34 616 795 649,420 Holly Pl,Elche,Alicante,7084,
CUS_02220,Pablo Molina Domínguez,Male,Divorced,1963-10-20,pablo.molina90@mail.com,+34 662 188 967,358 Cherry Dr,Zaragoza,Zaragoza,23639,2024-05-01
CUS_02221,Daniel Díaz Álvarez,Male,Single,2002-02-05,daniel.diaz901@hotmail.com,+34 639 433 585,110 Oak Pl,Logroño,La Rioja,33306,2025-05-27
CUS_02222,Marta Vázquez Blanco,Female,Single,1947-09-03,marta.vazquez890@outlook.com,+34 667 722 254,324 Spruce Ave,Barcelona,Barcelona,21800,
CUS_02223,Rafael Castro Vázquez,Male,Widow,1947-03-04,rafael.castro652@outlook.com,+34 686 415 230,348 Spruce Way,Las Palmas,Las Palmas,7796,2025-02-21
CUS_02224,Sofía Castillo Rivera,Female,Married,1986-11-19,sofia.castillo121@telefonica.net,+34 659 497 829,492 Cherry Ln,Valladolid,Valladolid,49379,2025-02-24
CUS_02225,Rosa López Romero,Female,Divorced,1956-10-04,rosa.lopez644@hotmail.com,+34 633 206 290,251 Alder St,Oviedo,Asturias,38351,2024-09-10
CUS_02226,Pilar Iglesias Marín,Female,Married,1972-11-06,pilar.iglesias903@gmail.com,+34 658 765 869,481 Birch Blvd,Valencia,Valencia,18611,
CUS_02227,Beatriz Álvarez Ortiz,Female,Divorced,1949-11-18,beatriz.alvarez132@mail.com,+34 638 763 309,419 Willow Cir,Vigo,Pontevedra,45633,2025-02-02
CUS_02228,Nuria Domínguez Moreno,Female,Single,1950-10-12,nuria.dominguez10@yahoo.es,+34 657 104 463,318 Birch Way,Hospitalet,Barcelona,37515,
CUS_02229,Daniel Ruiz Ortiz,Male,Married,1990-05-26,daniel.ruiz273@yahoo.es,+34 688 467 403,364 Alder St,Murcia,Murcia,32805,
CUS_02230,Rosa Flores Morales,Female,Divorced,1968-05-01,rosa.flores276@gmail.com,+34 655 464 126,89 Poplar Pl,Jerez,Cádiz,9531,2024-03-24
CUS_02231,María Hernández López,Female,Single,1973-03-24,maria.hernandez481@telefonica.net,+34 629 564 169,385 Poplar Ave,Vigo,Pontevedra,46006,
CUS_02232,Daniel Flores Domínguez,Male,Married,1950-10-19,daniel.flores389@yahoo.es,+34 658 152 535,484 Willow Ln,Málaga,Málaga,46820,2025-05-19
CUS_02233,Marta Castillo Rubio,Female,Married,1947-05-04,marta.castillo51@yahoo.es,+34 697 413 383,464 Walnut Blvd,Jerez,Cádiz,51543,
CUS_02234,Fernando Núñez Ruiz,Male,Divorced,1940-05-04,fernando.nuñez152@outlook.com,+34 678 492 920,178 Walnut Pl,Almería,Almería,50721,
CUS_02235,Luis Álvarez Hernández,Male,Widow,1966-08-20,luis.alvarez166@hotmail.com,+34 613 509 444,310 Elm Pl,Móstoles,Madrid,3560,
CUS_02236,Antonio Marín Blanco,Male,Married,1988-08-24,antonio.marin965@yahoo.es,+34 665 569 647,330 Birch Rd,Albacete,Albacete,48341,
