customer_id,full_name,sex,marital_status,date_of_birth,email,phone,address,city,province,postal_code,last_address_change_date
CUS_01857,Javier Delgado Ortega,Male,Married,1994-05-05,javier.delgado484@yahoo.es,+34 646 431 707,143 Willow Dr,San Sebastián,Guipúzcoa,13933,2025-04-17
CUS_01863,Carmen Serrano Rubio,Female,Widow,1957-08-09,carmen.serrano747@yahoo.es,+34 696 187 729,49 Cedar Pl,Sabadell,Barcelona,8355,2025-03-15
CUS_01865,Javier Navarro Iglesias,Male,Single,2004-12-13,javier.navarro750@gmail.com,+34 658 265 134,12 Alder Rd,Vitoria,Álava,50005,
CUS_01887,Raquel Ortega Serrano,Female,Divorced,1966-11-14,raquel.ortega728@telefonica.net,+34 652 414 976,357 Oak Ave,Madrid,Madrid,4427,2024-04-17
CUS_01895,Teresa Serrano Ortega,Female,Married,1989-03-03,teresa.serrano982@telefonica.net,+34 630 811 687,243 Oak Ct,Valencia,Valencia,26272,
CUS_01899,Beatriz Castro Ortiz,Female,Single,1988-02-10,beatriz.castro95@gmail.com,+34 619 240 578,332 Cypress Dr,Huelva,Huelva,26248,2024-04-02
CUS_01901,Jorge Jiménez Torres,Male,Widow,1975-01-14,jorge.jimenez493@gmail.com,+34 663 797 915,480 Maple Blvd,Zaragoza,Zaragoza,4580,
CUS_01906,Luis Blanco Medina,Male,Divorced,1997-10-28,luis.blanco802@hotmail.com,+34 676 241 923,44 Walnut Ct,Móstoles,Madrid,27429,
CUS_01908,Marta Blanco Gil,Female,Married,1998-06-25,marta.blanco510@outlook.com,+34 691 528 771,291 Alder Ave,Madrid,Madrid,28118,
CUS_01917,Carmen Navarro Hernández,Female,Married,2004-09-03,carmen.navarro565@gmail.com,+34 612 696 989,183 Olive Pl,Badajoz,Badajoz,31253,2022-01-25
CUS_01920,Francisco Rodríguez Morales,Male,Married,1960-10-01,francisco.rodriguez466@yahoo.es,+34 649 211 542,155 Willow Ct,Vigo,Pontevedra,34273,2023-09-28
CUS_01930,Andrea Jiménez Morales,Female,Single,1993-03-08,andrea.jimenez491@outlook.com,+34 619 103 273,259 Laurel Ave,Murcia,Murcia,8396,2025-02-03
CUS_01931,Nuria Suárez Gómez,Female,Married,1969-03-15,nuria.suarez989@telefonica.net,+34 641 160 371,14 Magnolia Cir,Alicante,Alicante,46728,
CUS_01944,Pilar Romero López,Female,Divorced,1992-04-13,pilar.romero585@hotmail.com,+34 691 445 887,260 Olive Cir,Las Palmas,Las Palmas,15873,
CUS_01955,Paula Iglesias Moreno,Female,Single,1979-12-21,paula.iglesias581@telefonica.net,+34 684 101 208,327 Holly Dr,Sevilla,Sevilla,27040,2024-08-21
CUS_01958,Elena Castillo Álvarez,Female,Divorced,1998-01-13,elena.castillo523@outlook.com,+34 686 184 891,29 Birch Pl,Zaragoza,Zaragoza,8906,
CUS_01959,Lucía Torres Gómez,Female,Single,1948-11-27,lucia.torres931@gmail.com,+34 610 354 384,310 Birch Way,Oviedo,Asturias,30281,2022-12-08
CUS_01968,Isabel Castillo Díaz,Female,Single,1944-11-25,isabel.castillo719@telefonica.net,+34 693 531 538,251 Maple Way,Fuenlabrada,Madrid,26635,
CUS_01969,Silvia Sánchez Medina,Female,Divorced,1946-12-10,silvia.sanchez92@yahoo.es,+34 610 821 828,83 Alder Pl,Gijón,Asturias,49484,2025-05-30
CUS_01970,Pilar Flores López,Female,Married,1950-08-07,pilar.flores172@gmail.com,+34 614 850 859,91 Cypress Ave,Badajoz,Badajoz,7303,
CUS_01975,Teresa Medina Ruiz,Female,Single,1997-02-19,teresa.medina358@hotmail.com,+34 685 921 250,461 Spruce Blvd,Oviedo,Asturias,10962,2024-03-21
CUS_01976,Pablo Domínguez Díaz,Male,Single,1977-09-21,pablo.dominguez919@outlook.com,+34 652 859 313,38 Walnut Ave,Logroño,La Rioja,37072,2024-12-25
CUS_01981,Carlos Navarro Castillo,Male,Married,1983-01-28,carlos.navarro131@mail.com,+34 642 291 265,435 Pine St,San Sebastián,Guipúzcoa,36852,
CUS_01982,Raúl Ruiz Domínguez,Male,Single,1987-04-24,raul.ruiz947@outlook.com,+34 642 739 866,29 Birch Ln,Bilbao,Vizcaya,49102,2023-09-30
CUS_01984,Luis Núñez Hernández,Male,Single,1994-06-16,luis.nuñez992@mail.com,+34 675 288 223,427 Cherry Ln,Madrid,Madrid,41047,
CUS_01986,Adrián Medina Martínez,Male,Married,1964-10-12,adrian.medina531@hotmail.com,+34 663 268 229,20 Beech St,Gijón,Asturias,40787,2024-05-15
CUS_01990,Paula Moreno Gómez,Female,Married,1989-01-20,paula.moreno97@outlook.com,+34 650 779 521,234 Cherry Way,Albacete,Albacete,33914,
CUS_01994,Daniel Reyes Díaz,Male,Single,1979-10-16,daniel.reyes92@outlook.com,+34 687 683 246,363 Laurel Pl,Albacete,Albacete,33905,
CUS_01996,Carlos Delgado Navarro,Male,Single,1954-05-13,carlos.delgado65@outlook.com,+34 632 329 359,85 Olive Rd,Cartagena,Murcia,25634,
CUS_01997,Francisco Romero Rubio,Male,Married,1999-12-09,francisco.romero744@telefonica.net,+34 695 196 379,70 Cypress Blvd,Murcia,Murcia,3908,
CUS_01998,Sara Castillo Ramírez,Female,Divorced,2005-09-07,sara.castillo448@hotmail.com,+34 648 934 482,418 Laurel St,Badajoz,Badajoz,15325,2023-07-19
CUS_02000,Andrea Navarro Moreno,Female,Married,1986-04-08,andrea.navarro743@gmail.com,+34 638 325 348,259 Olive Ln,Getafe,Madrid,31654,2024-05-13
CUS_02017,Luis Reyes Rubio,Male,Married,1981-11-23,luis.reyes250@hotmail.com,+34 640 837 905,231 Laurel Rd,Cartagena,Murcia,2893,2024-07-19
CUS_02026,Raúl Hernández Ramos,Male,Married,1998-05-22,raul.hernandez418@yahoo.es,+34 636 310 746,330 Laurel Pl,Cartagena,Murcia,24774,2022-12-04
CUS_02027,Carmen Suárez Gómez,Female,Widow,2005-08-25,carmen.suarez111@gmail.com,+34 684 413 730,256 Maple Blvd,Córdoba,Córdoba,36071,2020-04-18
CUS_02035,Paula Blanco Gómez,Female,Married,1988-02-21,paula.blanco241@mail.com,+34 634 761 274,220 Cypress Rd,Córdoba,Córdoba,35101,2022-05-13
CUS_02038,Javier Ruiz Reyes,Male,Divorced,1985-01-24,javier.ruiz813@mail.com,+34 664 309 785,240 Hazel Ave,Murcia,Murcia,28685,2025-02-11
CUS_02039,Beatriz Torres Martínez,Female,Married,1994-04-09,beatriz.torres949@hotmail.com,+34 646 152 424,331 Birch Ave,Bilbao,Vizcaya,7917,
CUS_02041,Nuria Jiménez Rubio,Female,Single,1975-12-13,nuria.jimenez96@yahoo.es,+34 617 699 765,355 Beech Ave,Móstoles,Madrid,4408,
CUS_02047,Alejandro Ramos Romero,Male,Widow,2000-04-13,alejandro.ramos561@hotmail.com,+34 648 962 255,225 Hazel Blvd,Barcelona,Barcelona,35773,
CUS_02048,Andrés Ramírez Vázquez,Male,Married,1973-03-23,andres.ramirez828@yahoo.es,+34 670 934 530,390 Birch St,Terrassa,Barcelona,47460,
CUS_02049,Rafael Rodríguez Iglesias,Male,Married,2000-10-21,rafael.rodriguez409@hotmail.com,+34 675 690 223,32 Maple Rd,Leganés,Madrid,39836,
CUS_02055,Raquel Flores Díaz,Female,Married,1963-12-21,raquel.flores335@yahoo.es,+34 667 626 353,416 Walnut Rd,Leganés,Madrid,27084,2024-07-24
CUS_02056,Luis González Flores,Male,Single,1981-09-11,luis.gonzalez700@hotmail.com,+34 624 117 484,297 Oak Pl,Móstoles,Madrid,7380,2022-06-02
CUS_02060,Silvia García Morales,Female,Married,1958-01-15,silvia.garcia799@hotmail.com,+34 625 934 868,222 Olive Pl,Oviedo,Asturias,48223,2022-10-12
CUS_02061,Silvia Suárez Morales,Female,Married,1942-06-15,silvia.suarez907@gmail.com,+34 625 199 168,215 Holly Ct,Barcelona,Barcelona,41380,
CUS_02062,Pedro López Rodríguez,Male,Married,1985-05-17,pedro.lopez410@gmail.com,+34 612 870 991,88 Elm Ave,Murcia,Murcia,29047,2024-03-19
CUS_02065,Adrián Molina Rubio,Male,Married,1940-10-10,adrian.molina690@mail.com,+34 677 888 212,402 Pine Way,Oviedo,Asturias,37161,
CUS_02070,Nuria Delgado González,Female,Married,1982-05-13,nuria.delgado29@mail.com,+34 693 685 249,68 Poplar Ln,Murcia,Murcia,25505,
CUS_02075,Ana Iglesias Navarro,Female,Single,1964-04-15,ana.iglesias348@hotmail.com,+34 664 662 689,381 Cypress Rd,Elche,Alicante,4114,2024-04-05
CUS_02079,Adrián Castro Hernández,Male,Divorced,1965-04-01,adrian.castro664@outlook.com,+34 679 918 253,38 Spruce Blvd,Valencia,Valencia,3454,
CUS_02081,Ana Flores García,Female,Married,2004-05-08,ana.flores560@yahoo.es,+34 652 393 344,209 Oak Rd,Móstoles,Madrid,41128,2022-04-19
CUS_02082,Luis Núñez Marín,Male,Married,1960-03-06,luis.nuñez58@hotmail.com,+34 667 800 333,177 Poplar Dr,Jerez,Cádiz,1100,
CUS_02105,Carmen Serrano Morales,Female,Married,1958-11-01,carmen.serrano152@yahoo.es,+34 634 430 542,349 Pine Ln,Santander,Cantabria,20439,2024-02-17
CUS_02116,Rosa Castillo Núñez,Female,Single,1941-03-11,rosa.castillo744@telefonica.net,+34 634 385 937,24 Poplar Blvd,Terrassa,Barcelona,32779,
CUS_02122,Sara Gómez Moreno,Female,Divorced,1987-08-07,sara.gomez679@telefonica.net,+34 638 243 920,433 Ash Ave,Burgos,Burgos,49436,
CUS_02125,Andrés Hernández Morales,Male,Married,2003-10-12,andres.hernandez801@telefonica.net,+34 615 830 166,235 Elm Cir,Alcalá,Madrid,17534,2021-06-08
CUS_02128,Cristina Ruiz Díaz,Female,Divorced,1971-08-27,cristina.ruiz120@gmail.com,+34 672 493 661,354 Poplar Ave,Terrassa,Barcelona,43535,2022-09-13
CUS_02136,Isabel Castillo Pérez,Female,Married,1997-08-10,isabel.castillo960@yahoo.es,+34 620 849 564,315 Willow St,Vitoria,Álava,3452,
CUS_02141,Beatriz Iglesias Medina,Female,Married,1974-01-12,beatriz.iglesias344@outlook.com,+34 678 134 402,11 Hazel St,Gijón,Asturias,51708,2024-05-20
CUS_02143,Carlos Ortega López,Male,Married,1948-09-15,carlos.ortega919@hotmail.com,+34 684 655 617,149 Pine Ln,Valencia,Valencia,39846,2023-12-24
CUS_02150,Silvia Torres Núñez,Female,Divorced,1962-03-16,silvia.torres762@telefonica.net,+34 634 996 394,317 Spruce Dr,Vigo,Pontevedra,6468,2022-12-12
CUS_02151,Raúl Domínguez Rivera,Male,Married,1997-03-13,raul.dominguez109@telefonica.net,+34 667 157 792,460 Cedar Pl,Coruña,A Coruña,20127,2023-03-18
CUS_02152,Adrián Flores Torres,Male,Married,1986-05-03,adrian.flores746@telefonica.net,+34 684 410 772,232 Cypress Ct,Valencia,Valencia,21252,
CUS_02156,Manuel López Díaz,Male,Single,1980-12-17,manuel.lopez780@yahoo.es,+34 696 166 683,463 Walnut Ct,Burgos,Burgos,3747,2022-07-11
CUS_02158,Raquel Pérez López,Female,Divorced,1950-12-05,raquel.perez664@hotmail.com,+34 628 222 420,195 Cherry St,San Sebastián,Guipúzcoa,7292,2024-06-13
CUS_02160,Javier Blanco Rodríguez,Male,Single,1986-04-25,javier.blanco863@yahoo.es,+34 692 552 856,342 Oak Rd,Huelva,Huelva,38517,2024-09-13
CUS_02161,Javier Martínez Domínguez,Male,Married,1957-12-23,javier.martinez706@yahoo.es,+34 697 750 632,388 Birch Cir,Logroño,La Rioja,13835,
CUS_02165,Francisco Ramos Gómez,Male,Single,1980-07-28,francisco.ramos14@yahoo.es,+34 658 405 598,214 Willow St,Jerez,Cádiz,46505,
CUS_02180,Silvia Álvarez Hernández,Female,Married,1999-02-17,silvia.alvarez511@mail.com,+34 695 624 574,285 Willow St,Cartagena,Murcia,31531,
CUS_02188,María Moreno Blanco,Female,Divorced,1982-02-15,maria.moreno378@yahoo.es,+34 659 122 239,85 Willow Ln,Valencia,Valencia,26689,
CUS_02190,Ana Navarro Blanco,Female,Divorced,1990-03-18,ana.navarro79@gmail.com,+34 610 846 466,165 Cedar Rd,Oviedo,Asturias,50370,
CUS_02192,Fernando García Reyes,Male,Widow,1985-03-02,fernando.garcia730@gmail.com,+34 695 622 786,379 Laurel Rd,Castellón,Castellón,8534,
CUS_02193,Raúl Núñez Ruiz,Male,Single,1977-10-01,raul.nuñez119@yahoo.es,+34 680 316 604,447 Willow St,Albacete,Albacete,28275,
CUS_02198,Ana Serrano Rivera,Female,Single,2003-02-16,ana.serrano268@mail.com,+34 641 979 220,271 Cypress Ln,Hospitalet,Barcelona,52639,2024-10-12
CUS_02200,Raúl García Rodríguez,Male,Widow,1999-05-14,raul.garcia80@yahoo.es,+34 639 278 825,31 Ash Rd,Madrid,Madrid,46007,2024-03-23
CUS_02203,Antonio López Gil,Male,Widow,1942-05-03,antonio.lopez846@gmail.com,+34 628 486 112,324 Walnut Pl,Cartagena,Murcia,36062,
CUS_02204,Rafael Castillo Núñez,Male,Single,1991-12-27,rafael.castillo513@telefonica.net,+34 617 867 601,206 Ash Pl,Logroño,La Rioja,20141,2025-02-03
CUS_02205,Sara Molina Ortiz,Female,Widow,1951-05-11,sara.molina87@telefonica.net,+34 654 491 653,477 Elm Cir,Coruña,A Coruña,3064,
CUS_02214,Fernando López Rubio,Male,Single,1968-03-03,fernando.lopez420@outlook.com,+34 638 645 786,90 Hazel Ln,Gijón,Asturias,50181,2020-07-15
CUS_02219,Manuel Flores Romero,Male,Widow,1981-05-06,manuel.flores951@gmail.com,+34 622 155 551,54 Cedar Way,Bilbao,Vizcaya,52537,2023-03-07
CUS_02237,Isabel Moreno Sánchez,Female,Married,1959-06-14,isabel.moreno487@mail.com,+34 663 474 396,484 Pine Pl,Bilbao,Vizcaya,19892,2021-02-18
CUS_02243,Fernando Sánchez Vázquez,Male,Widow,1983-07-10,fernando.sanchez267@hotmail.com,+34 661 317 769,385 Oak Cir,Terrassa,Barcelona,46264,2025-04-12
CUS_02255,Sergio Reyes Rubio,Male,Married,1990-07-02,sergio.reyes357@outlook.com,+34 631 768 137,498 Cedar Ln,Barcelona,Barcelona,50803,
CUS_02261,Carlos Medina Ortega,Male,Married,1999-08-26,carlos.medina489@telefonica.net,+34 643 797 872,193 Cypress Rd,Hospitalet,Barcelona,41434,
CUS_02262,Paula Rodríguez Martínez,Female,Divorced,1958-03-02,paula.rodriguez256@yahoo.es,+34 688 524 149,320 Magnolia Rd,San Sebastián,Guipúzcoa,17931,
CUS_02265,Javier Torres Pérez,Male,Single,1992-04-20,javier.torres561@outlook.com,+34 621 372 383,442 Hazel Cir,Murcia,Murcia,27382,2024-07-31
CUS_02278,Lucía Castro Rivera,Female,Widow,1994-07-14,lucia.castro495@yahoo.es,+34 627 285 300,370 Maple Blvd,Sabadell,Barcelona,33699,
CUS_02286,Andrés Hernández Gómez,Male,Single,1964-10-22,andres.hernandez757@mail.com,+34 656 895 791,388 Alder Cir,Alcalá,Madrid,47893,2025-04-08
CUS_02294,Antonio Rodríguez Ruiz,Male,Divorced,1975-03-23,antonio.rodriguez156@yahoo.es,+34 641 326 295,307 Spruce Ave,Elche,Alicante,27138,
CUS_02296,Laura Suárez Domínguez,Female,Married,1980-11-27,laura.suarez84@gmail.com,+34 663 667 197,132 Magnolia Rd,Córdoba,Córdoba,21087,2024-02-06
CUS_02300,Adrián Navarro Gil,Male,Single,1959-10-18,adrian.navarro333@telefonica.net,+34 625 825 788,116 Alder Ln,Cartagena,Murcia,33935,
CUS_02324,Pedro Medina Ortiz,Male,Married,1967-01-12,pedro.medina665@telefonica.net,+34 692 492 760,210 Elm Rd,Jerez,Cádiz,48719,2024-10-24
CUS_02326,Jorge Jiménez Rubio,Male,Married,1947-04-20,jorge.jimenez406@yahoo.es,+34 670 874 858,42 Beech Blvd,Alicante,Alicante,16944,2025-04-30
CUS_02327,Adrián Gómez Ortega,Male,Widow,1973-02-09,adrian.gomez171@mail.com,+34 624 293 792,297 Hazel Cir,Leganés,Madrid,39832,2025-01-29
CUS_02332,María Rivera Ruiz,Female,Married,1966-12-09,maria.rivera722@yahoo.es,+34 663 716 547,108 Poplar Cir,Elche,Alicante,17171,2023-12-07
CUS_02336,Sergio Iglesias Torres,Male,Divorced,1994-02-25,sergio.iglesias16@outlook.com,+34 687 828 665,452 Walnut Blvd,Alicante,Alicante,2251,2022-08-14
CUS_02343,Beatriz Gómez Molina,Female,Married,1990-07-15,beatriz.gomez611@telefonica.net,+34 645 163 970,16 Spruce St,Alicante,Alicante,36677,
CUS_02349,Carlos Ortega Gómez,Male,Divorced,2000-10-04,carlos.ortega638@mail.com,+34 673 730 426,388 Hazel Dr,Jerez,Cádiz,33875,
CUS_02362,Sergio Ruiz Blanco,Male,Divorced,1956-11-10,sergio.ruiz729@hotmail.com,+34 663 590 580,14 Olive Dr,Elche,Alicante,8363,
CUS_02363,Francisco Castillo Vázquez,Male,Widow,1972-10-02,francisco.castillo860@mail.com,+34 643 622 566,68 Cypress Ave,Bilbao,Vizcaya,2256,2024-05-26
CUS_02368,Andrés Ramos Gil,Male,Single,1960-07-10,andres.ramos886@telefonica.net,+34 652 323 364,425 Olive Pl,Alicante,Alicante,1933,
CUS_02371,Rosa Iglesias Flores,Female,Married,1970-01-18,rosa.iglesias362@mail.com,+34 678 798 311,9 Pine Way,Castellón,Castellón,23547,2023-12-04
CUS_02376,Sergio Jiménez Ortiz,Male,Married,1981-02-05,sergio.jimenez360@telefonica.net,+34 610 287 631,252 Laurel St,Salamanca,Salamanca,24138,
CUS_02385,Nuria Núñez Castro,Female,Single,1942-09-10,nuria.nuñez81@hotmail.com,+34 644 578 199,387 Beech St,Palma,Baleares,30821,2018-10-06
CUS_02386,Carlos Hernández Sánchez,Male,Married,1960-04-17,carlos.hernandez674@outlook.com,+34 664 300 137,213 Oak Blvd,Salamanca,Salamanca,47057,2022-07-10
CUS_02391,Antonio Iglesias Reyes,Male,Single,1992-02-23,antonio.iglesias466@yahoo.es,+34 618 864 900,461 Maple Cir,Jerez,Cádiz,9146,
CUS_02393,Alejandro Delgado Flores,Male,Widow,1949-05-03,alejandro.delgado327@hotmail.com,+34 630 670 608,371 Holly St,Burgos,Burgos,10857,2025-03-17
CUS_02397,Francisco Ruiz García,Male,Single,1966-04-06,francisco.ruiz455@telefonica.net,+34 697 221 340,188 Oak Ave,Móstoles,Madrid,23912,2021-04-04
CUS_02427,Jorge García Torres,Male,Widow,1960-02-24,jorge.garcia937@telefonica.net,+34 621 370 885,486 Poplar Blvd,Castellón,Castellón,24244,2024-05-08
CUS_02433,Rafael Martínez Álvarez,Male,Single,1974-08-09,rafael.martinez512@gmail.com,+34 691 991 659,41 Spruce Blvd,Albacete,Albacete,17085,2025-04-27
CUS_02435,Miguel Ortiz Navarro,Male,Widow,1987-09-26,miguel.ortiz976@mail.com,+34 663 955 570,154 Olive St,Leganés,Madrid,29097,2024-06-02
CUS_02443,Javier Martínez Iglesias,Male,Married,1959-02-06,javier.martinez70@outlook.com,+34 682 825 965,251 Pine Ave,Huelva,Huelva,19177,
CUS_02444,Rafael López Ortega,Male,Married,2004-08-22,rafael.lopez526@outlook.com,+34 687 256 244,57 Cedar St,Bilbao,Vizcaya,6997,
CUS_02449,Sergio Díaz Blanco,Male,Divorced,1979-10-22,sergio.diaz288@gmail.com,+34 692 455 843,236 Ash Ct,San Sebastián,Guipúzcoa,4844,2024-05-23
CUS_02454,Elena Álvarez Suárez,Female,Married,2000-11-02,elena.alvarez231@gmail.com,+34 631 504 697,64 Pine Way,Zaragoza,Zaragoza,39449,2023-05-10
CUS_02455,Raúl Torres Suárez,Male,Single,1965-09-15,raul.torres977@gmail.com,+34 642 629 253,83 Willow St,Badajoz,Badajoz,1357,2020-06-18
CUS_02472,Jorge Flores Rivera,Male,Widow,1961-05-25,jorge.flores707@yahoo.es,+34 687 155 369,181 Cypress Ln,Vitoria,Álava,20431,
CUS_02479,Rosa Gómez Ramírez,Female,Married,1965-02-22,rosa.gomez894@telefonica.net,+34 622 324 957,286 Holly Rd,Burgos,Burgos,24108,
CUS_02482,Javier Jiménez Blanco,Male,Divorced,1954-09-10,javier.jimenez61@outlook.com,+34 632 621 288,449 Hazel Rd,Murcia,Murcia,43717,
CUS_02485,Rosa Sánchez Hernández,Female,Married,1949-07-12,rosa.sanchez46@telefonica.net,+34 638 501 465,258 Spruce St,Badajoz,Badajoz,52933,2025-01-21
CUS_02489,Miguel Núñez Moreno,Male,Married,1940-10-06,miguel.nuñez766@mail.com,+34 653 526 689,167 Pine Rd,Salamanca,Salamanca,33255,2024-12-05
CUS_02490,Adrián Domínguez Suárez,Male,Widow,1980-04-13,adrian.dominguez589@telefonica.net,+34 693 929 365,431 Pine Ln,Cartagena,Murcia,48594,
CUS_02491,Ana Núñez Pérez,Female,Widow,1963-12-25,ana.nuñez218@yahoo.es,+34 618 517 114,245 Maple Ct,Cartagena,Murcia,8485,
CUS_02502,Pilar Ruiz Molina,Female,Widow,1942-11-21,pilar.ruiz227@telefonica.net,+34 618 309 869,392 Cherry Way,Zaragoza,Zaragoza,10948,
CUS_02504,Nuria Ruiz Ortega,Female,Widow,1958-11-09,nuria.ruiz10@mail.com,+34 685 486 309,431 Olive Ct,Vitoria,Álava,28680,2022-05-17
CUS_02508,Paula Gil Molina,Female,Single,1957-05-14,paula.gil121@gmail.com,+34 674 701 674,336 Willow Ln,Huelva,Huelva,24895,2021-07-01
CUS_02511,Sergio Iglesias Martínez,Male,Widow,1950-11-01,sergio.iglesias185@hotmail.com,+34 631 148 601,407 Willow Rd,Salamanca,Salamanca,10399,2025-05-26
CUS_02524,Paula Ortega González,Female,Married,1984-03-17,paula.ortega960@telefonica.net,+34 669 305 763,385 Cypress Cir,Burgos,Burgos,31626,2025-03-05
CUS_02537,Daniel Iglesias Jiménez,Male,Married,1990-10-07,daniel.iglesias707@outlook.com,+34 611 344 845,397 Birch Dr,Barcelona,Barcelona,37636,
CUS_02538,Silvia Flores Marín,Female,Married,1954-01-19,silvia.flores618@outlook.com,+34 674 727 479,407 Willow Ct,Huelva,Huelva,1187,2024-05-29
CUS_02539,Laura Ramos Navarro,Female,Divorced,1967-09-10,laura.ramos315@yahoo.es,+34 679 158 371,395 Hazel Blvd,Zaragoza,Zaragoza,7061,2023-02-09
CUS_02546,Luis Castro Vázquez,Male,Married,1981-10-03,luis.castro196@outlook.com,+34 656 440 549,280 Elm St,Valencia,Valencia,20186,
CUS_02551,Sofía Hernández Jiménez,Female,Married,1966-11-26,sofia.hernandez866@yahoo.es,+34 614 792 673,28 Hazel Pl,Hospitalet,Barcelona,44048,2024-09-28
CUS_02556,Carmen Sánchez Ruiz,Female,Married,2003-09-09,carmen.sanchez407@gmail.com,+34 638 865 338,304 Hazel Ln,Alicante,Alicante,15166,
CUS_02557,Cristina Torres Díaz,Female,Divorced,1971-04-02,cristina.torres673@outlook.com,+34 631 711 428,90 Maple Ln,Cartagena,Murcia,35891,2024-11-02
CUS_02558,Fernando Rodríguez Domínguez,Male,Married,1985-05-26,fernando.rodriguez59@gmail.com,+34 673 182 696,135 Birch St,Madrid,Madrid,27365,2024-12-25
CUS_02560,Sara Serrano Núñez,Female,Married,1975-12-12,sara.serrano874@telefonica.net,+34 681 975 570,368 Cypress Ct,Málaga,Málaga,43113,2025-01-28
CUS_02563,Fernando Romero Gil,Male,Single,1955-09-15,fernando.romero934@outlook.com,+34 691 242 222,476 Beech Ct,Almería,Almería,9338,
CUS_02565,Andrés Álvarez Jiménez,Male,Single,1987-05-25,andres.alvarez660@gmail.com,+34 642 473 998,305 Cypress Cir,Cartagena,Murcia,6695,2025-04-01
CUS_02568,Andrea Castillo Molina,Female,Married,1975-09-02,andrea.castillo590@gmail.com,+34 665 534 291,21 Magnolia Ave,Jerez,Cádiz,38380,2023-01-30
CUS_02590,Andrea Molina Vázquez,Female,Married,1997-11-02,andrea.molina533@outlook.com,+34 669 892 955,253 Oak Rd,Albacete,Albacete,31072,2022-04-24
CUS_02593,Antonio Castro Suárez,Male,Single,1961-05-21,antonio.castro655@yahoo.es,+34 631 400 589,377 Holly Rd,Burgos,Burgos,18582,
CUS_02595,Javier Álvarez Ramos,Male,Married,1976-09-09,javier.alvarez649@hotmail.com,+34 631 533 985,405 Laurel Pl,Coruña,A Coruña,4644,2025-01-17
CUS_02597,Daniel Marín Castro,Male,Single,1985-12-10,daniel.marin756@telefonica.net,+34 617 474 121,210 Hazel Cir,Santander,Cantabria,6869,
CUS_02612,Marta Rubio Vázquez,Female,Single,1976-10-15,marta.rubio703@gmail.com,+34 662 515 139,235 Oak Cir,Coruña,A Coruña,51294,
CUS_02613,Sofía Castro Vázquez,Female,Married,1991-04-01,sofia.castro307@outlook.com,+34 642 629 635,408 Laurel St,Badajoz,Badajoz,35853,
CUS_02616,Álvaro Vázquez Marín,Male,Single,1974-03-24,alvaro.vazquez586@yahoo.es,+34 652 134 804,129 Maple Ct,Valencia,Valencia,3490,2023-08-06
CUS_02621,Andrés Martínez Romero,Male,Married,1967-07-14,andres.martinez324@outlook.com,+34 635 289 184,271 Maple Rd,Santander,Cantabria,19839,2024-11-22
CUS_02625,Daniel Molina Hernández,Male,Single,1996-02-25,daniel.molina724@yahoo.es,+34 648 114 407,387 Olive Blvd,Getafe,Madrid,51939,2024-02-24
CUS_02626,Sergio Delgado Marín,Male,Divorced,1946-06-15,sergio.delgado503@hotmail.com,+34 644 677 601,459 Birch Pl,Salamanca,Salamanca,13672,2024-10-19
CUS_02635,Alejandro Castillo Delgado,Male,Single,1958-11-12,alejandro.castillo186@telefonica.net,+34 635 336 427,29 Holly Rd,Gijón,Asturias,36261,2025-05-03
CUS_02645,Francisco Flores Blanco,Male,Married,1956-02-22,francisco.flores206@gmail.com,+34 611 164 639,6 Maple Blvd,Castellón,Castellón,10715,2020-11-01
CUS_02660,Pilar Pérez Vázquez,Female,Single,1997-01-06,pilar.perez658@outlook.com,+34 693 654 811,238 Alder Cir,Coruña,A Coruña,14314,
CUS_02674,Adrián Ruiz Gómez,Male,Married,1945-04-03,adrian.ruiz723@telefonica.net,+34 677 820 644,419 Ash Cir,Burgos,Burgos,30465,
CUS_02675,Adrián Ramos Molina,Male,Single,1944-09-12,adrian.ramos373@hotmail.com,+34 630 107 427,210 Ash Ln,Hospitalet,Barcelona,23351,
CUS_02681,Raúl Martínez Pérez,Male,Married,1976-07-24,raul.martinez224@hotmail.com,+34 668 877 369,319 Oak Pl,Elche,Alicante,49916,2023-09-01
CUS_02690,Lucía Reyes Díaz,Female,Married,1989-09-26,lucia.reyes527@gmail.com,+34 668 828 825,273 Alder Rd,Burgos,Burgos,32993,
CUS_02693,Cristina Pérez Romero,Female,Widow,1961-02-14,cristina.perez740@yahoo.es,+34 634 333 741,98 Olive St,Móstoles,Madrid,29890,2024-11-05
CUS_02695,Javier Ortiz Torres,Male,Divorced,1974-07-08,javier.ortiz367@mail.com,+34 628 321 944,65 Pine Blvd,Santander,Cantabria,39432,2025-02-02
CUS_02701,Raquel Moreno Castro,Female,Married,1986-05-13,raquel.moreno113@outlook.com,+34 693 709 889,127 Laurel Dr,Madrid,Madrid,4223,
CUS_02703,David Rubio Pérez,Male,Single,1977-08-11,david.rubio375@telefonica.net,+34 654 107 188,174 Oak Pl,Oviedo,Asturias,50974,
CUS_02708,Elena Domínguez Ortega,Female,Married,2000-11-22,elena.dominguez67@mail.com,+34 634 937 692,312 Elm St,Burgos,Burgos,38729,
CUS_02709,Marta Rivera García,Female,Married,1944-03-16,marta.rivera396@mail.com,+34 615 367 754,351 Pine Cir,Santander,Cantabria,51853,
